Month	Day	Hour	Temp	%RH	WS	WD	NO2
1	2	11	30.0	65	7.8	177	0.001
1	2	12	30.4	61	8.4	127	0.002
1	2	13	30.8	61	9.8	140	0.002
1	2	14	30.5	61	6.9	162	0.000
1	2	15	29.6	65	11.1	139	0.002
1	2	16	29.1	68	6.8	122	0.004
1	2	17	28.0	72	5.3	96	0.012
1	2	18	26.8	75	9.6	74	0.014
1	2	19	26.1	75	6.3	84	0.016
1	2	20	25.6	74	5.0	84	0.020
1	2	21	25.3	74	4.9	56	0.013
1	2	22	23.8	87	3.9	24	0.010
1	2	23	23.1	88	4.7	10	0.004
1	3	0	22.7	88	4.6	2	0.003
1	3	1	22.0	91	5.0	2	0.003
1	3	2	21.7	92	3.8	1	0.004
1	3	3	21.3	92	4.6	18	0.004
1	3	4	21.3	91	4.3	13	0.006
1	3	5	21.3	91	4.5	2	0.010
1	3	6	22.8	85	3.4	23	0.011
1	3	7	25.8	73	5.1	35	0.009
1	3	8	27.1	67	6.8	210	0.006
1	3	9	28.1	61	9.5	224	0.005
1	3	10	30.2	51	8.9	198	0.004
1	3	11	31.0	51	8.0	176	0.002
1	3	12	31.6	52	8.3	178	0.002
1	3	13	31.4	52	7.3	180	0.002
1	3	14	31.8	50	6.8	172	0.002
1	3	15	31.7	52	7.4	171	0.002
1	3	16	30.8	56	8.6	126	0.007
1	3	17	28.3	66	9.5	94	0.010
1	3	18	27.1	71	9.5	94	0.012
1	3	19	26.4	72	8.9	91	0.010
1	3	20	26.0	72	7.1	104	0.010
1	3	21	25.7	71	6.1	96	0.010
1	3	22	25.2	74	7.9	107	0.004
1	3	23	24.5	76	6.5	46	0.003
1	4	0	23.0	83	4.0	46	0.007
1	4	1	22.6	85	3.3	9	0.007
1	4	2	21.9	87	4.4	9	0.005
1	4	3	21.4	88	4.8	17	0.005
1	4	4	21.0	90	4.1	356	0.006
1	4	5	21.0	91	4.1	16	0.010
1	4	6	22.9	83	4.3	9	0.010
1	4	7	26.9	63	5.1	340	0.010
1	4	8	28.6	55	6.1	200	0.015
1	4	9	30.4	48	6.7	175	0.004
1	4	10	31.5	45	7.6	209	0.005
1	4	11	32.8	45	15.5	336	0.005
1	4	12	33.3	44	15.3	335	0.004
1	4	13	33.5	44	13.7	345	0.006
1	4	14	33.4	43	12.4	343	0.005
1	4	15	32.9	43	10.5	354	0.007
1	4	16	31.8	42	7.3	17	0.014
1	4	17	29.3	50	6.1	69	0.021
1	4	18	26.7	61	7.0	34	0.013
1	4	19	25.7	65	4.1	30	0.015
1	4	20	24.7	70	4.8	28	0.014
1	4	21	25.5	66	7.0	47	0.011
1	4	22	23.6	77	5.8	358	0.008
1	4	23	23.1	80	4.7	23	0.008
1	5	0	23.0	80	4.0	28	0.011
1	5	1	23.0	82	4.7	25	0.010
1	5	2	23.5	81	4.1	1	0.009
1	5	3	24.0	79	3.9	60	0.010
1	5	4	24.8	77	3.5	9	0.009
1	5	5	24.3	80	3.5	25	0.011
1	5	6	25.2	77	4.7	324	0.017
1	5	7	25.9	74	6.0	354	0.014
1	5	8	28.4	65	8.5	351	0.008
1	5	9	29.7	61	7.2	355	0.005
1	5	10	29.7	61	6.6	224	0.003
1	5	11	29.3	65	7.1	265	0.005
1	5	12	27.9	73	5.9	127	0.003
1	5	13	29.5	63	4.9	182	0.001
1	5	14	29.7	63	7.1	178	0.002
1	5	15	27.4	74	4.1	247	0.009
1	5	16	27.2	76	3.0	104	0.016
1	5	17	27.0	76	3.3	39	0.016
1	5	18	27.0	66	9.2	62	0.011
1	5	19	26.3	73	4.4	34	0.014
1	5	20	25.9	73	4.3	73	0.020
1	5	21	25.6	77	5.5	38	0.013
1	5	22	24.5	86	4.1	54	0.012
1	5	23	24.0	86	3.7	3	0.013
1	6	0	23.0	91	3.1	18	0.009
1	6	1	22.6	91	2.9	12	0.006
1	6	2	22.6	89	3.1	35	0.007
1	6	3	21.8	90	3.4	13	0.007
1	6	4	21.4	92	3.1	19	0.007
1	6	5	21.1	91	3.3	22	0.007
1	6	6	23.1	83	3.2	15	0.008
1	6	7	25.0	74	4.3	15	0.006
1	6	8	27.7	63	4.7	223	0.004
1	6	9	29.5	58	5.8	240	0.003
1	6	10	30.8	55	7.8	200	0.002
1	6	11	32.2	48	13.7	344	0.002
1	6	12	32.9	46	11.9	350	0.003
1	6	13	33.2	44	9.0	333	0.002
1	6	14	31.9	54	9.2	165	0.002
1	6	15	30.4	62	12.1	155	0.001
1	6	16	29.6	66	9.5	152	0.002
1	6	17	29.1	64	3.9	98	0.008
1	6	18	27.5	69	6.5	82	0.014
1	6	19	26.7	68	6.7	73	0.011
1	6	20	26.2	67	6.0	86	0.012
1	6	21	25.3	73	5.5	37	0.010
1	6	22	24.4	79	4.0	11	0.007
1	6	23	23.5	83	3.7	12	0.005
2	7	0	23.2	84	4.9	14	0.003
2	7	1	23.3	83	3.9	18	0.003
2	7	2	23.3	82	2.8	51	0.004
2	7	3	22.6	86	4.1	36	0.006
2	7	4	22.2	87	4.3	8	0.005
2	7	5	22.5	85	3.4	358	0.008
2	7	6	23.4	79	4.9	350	0.007
2	7	7	25.5	67	4.8	336	0.012
2	7	8	27.9	54	7.1	329	0.010
2	7	9	29.5	47	8.8	315	0.008
2	7	10	29.3	51	7.5	292	0.007
2	7	11	29.8	55	11.1	235	0.001
2	7	12	30.9	50	8.0	195	0.001
2	7	13	30.8	51	8.6	172	0.001
2	7	14	30.5	54	10.1	156	0.001
2	7	15	30.7	55	10.1	123	0.002
2	7	16	29.7	58	7.8	96	0.006
2	7	17	28.1	66	9.5	90	0.011
2	7	18	27.2	67	8.8	90	0.013
2	7	19	26.8	69	7.5	98	0.012
2	7	20	26.2	72	6.7	91	0.010
2	7	21	25.4	76	6.0	60	0.007
2	7	22	24.6	82	4.2	28	0.008
2	7	23	24.5	82	4.9	12	0.005
2	1	0	24.2	84	5.0	7	0.004
2	1	1	24.2	83	4.5	13	0.003
2	1	2	23.9	84	4.4	7	0.003
2	1	3	23.4	87	4.1	1	0.003
2	1	4	23.0	88	4.3	15	0.004
2	1	5	23.1	87	5.0	6	0.006
2	1	6	24.2	83	3.9	5	0.007
2	1	7	26.1	74	4.1	235	0.008
2	1	8	27.7	65	6.3	256	0.004
2	1	9	28.0	63	6.4	220	0.003
2	1	10	28.7	61	7.8	157	0.001
2	1	11	29.8	60	8.1	171	0.001
2	1	12	29.8	61	9.5	160	0.001
2	1	13	29.4	63	13.1	156	0.001
2	1	14	29.3	63	13.4	142	0.001
2	1	15	30.5	58	10.2	100	0.003
2	1	16	29.9	61	9.3	97	0.006
2	1	17	28.1	67	6.1	112	0.012
2	1	18	27.1	73	7.6	107	0.012
2	1	19	26.9	76	8.2	99	0.011
2	1	20	26.9	73	10.3	102	0.007
2	1	21	26.7	75	11.2	95	0.005
2	1	22	25.8	79	9.4	95	0.003
2	1	23	25.5	80	6.5	90	0.003
2	2	0	25.4	79	4.4	77	0.004
2	2	1	24.4	85	4.3	15	0.003
2	2	2	23.5	89	4.4	13	0.003
2	2	3	23.1	89	4.6	18	0.003
2	2	4	22.8	90	4.5	12	0.004
2	2	5	22.8	91	4.8	10	0.005
2	2	6	24.4	85	4.6	12	0.006
2	2	7	27.0	76	5.2	231	0.005
2	2	8	27.7	72	7.3	208	0.003
2	2	9	28.9	65	7.1	199	0.003
2	2	10	29.6	63	9.0	215	0.002
2	2	11	30.2	60	9.0	204	0.002
2	2	12	30.9	61	8.9	176	0.001
2	2	13	30.7	63	9.2	176	0.001
2	2	14	29.7	66	13.2	155	0.000
2	2	15	29.1	70	15.2	142	0.001
2	2	16	28.9	70	9.2	117	0.006
2	2	17	27.4	78	8.2	119	0.004
2	2	18	26.8	80	4.8	144	0.004
2	2	19	26.7	80	5.1	138	0.003
2	2	20	26.3	83	4.4	114	0.003
2	2	21	26.3	84	7.5	102	0.006
2	2	22	26.0	83	5.7	71	0.004
2	2	23	25.8	84	4.1	20	0.003
2	3	0	25.3	88	3.1	41	0.004
2	3	1	25.0	87	3.1	31	0.003
2	3	2	24.6	88	3.5	17	0.003
2	3	3	24.5	89	3.7	6	0.003
2	3	4	24.8	88	3.2	29	0.004
2	3	5	24.9	87	2.8	35	0.009
2	3	6	26.1	82	3.9	39	0.012
2	3	7	27.8	76	6.0	226	0.003
2	3	8	28.1	75	8.8	226	0.003
2	3	9	28.9	70	10.4	231	0.002
2	3	10	29.9	66	9.0	203	0.002
2	3	11	30.3	64	7.9	195	0.001
2	3	12	31.1	64	8.5	168	0.001
2	3	13	31.2	64	10.0	168	0.001
2	3	14	30.0	69	14.2	157	0.000
2	3	15	29.5	72	14.1	155	0.001
2	3	16	29.1	74	10.7	135	0.001
2	3	17	27.9	78	7.9	116	0.003
2	3	18	27.7	79	6.3	118	0.004
2	3	19	27.1	81	8.0	76	0.009
2	3	20	26.4	83	13.1	56	0.005
2	3	21	26.3	82	11.3	62	0.004
2	3	22	26.1	84	6.5	51	0.003
2	3	23	25.8	84	6.4	63	0.004
2	4	0	25.7	82	7.8	71	0.002
2	4	1	25.2	83	6.4	48	0.002
2	4	2	24.5	86	5.7	46	0.003
2	4	3	24.3	87	4.5	46	0.003
2	4	4	24.0	88	4.7	39	0.004
2	4	5	23.8	89	3.8	25	0.008
2	4	6	25.7	80	5.6	61	0.011
2	4	7	28.3	69	7.6	87	0.008
2	4	8	29.9	64	6.4	133	0.003
2	4	9	30.0	65	10.2	209	0.001
2	4	10	30.8	62	9.9	216	0.001
2	4	11	31.4	60	11.8	178	0.001
2	4	12	30.4	67	17.5	160	0.001
2	4	13	30.2	67	17.0	155	0.001
2	4	14	30.1	68	16.8	156	0.001
2	4	15	29.7	69	15.9	144	0.000
2	4	16	29.0	70	12.9	138	0.001
2	4	17	28.0	75	5.6	112	0.010
2	4	18	27.2	82	3.2	48	0.019
2	4	19	26.8	85	3.1	82	0.014
2	4	20	26.4	79	7.7	107	0.007
2	4	21	25.6	79	6.1	65	0.006
2	4	22	24.8	83	6.5	49	0.005
2	4	23	24.5	84	4.6	39	0.005
2	5	0	23.8	88	4.5	5	0.004
2	5	1	23.2	91	4.7	5	0.004
2	5	2	22.9	90	3.9	28	0.004
2	5	3	22.7	90	4.0	7	0.005
2	5	4	22.6	92	3.1	360	0.005
2	5	5	22.6	91	4.0	7	0.006
2	5	6	24.2	87	3.7	9	0.007
2	5	7	27.2	70	4.6	243	0.012
2	5	8	28.0	68	9.1	239	0.004
2	5	9	28.8	64	11.8	242	0.005
2	5	10	30.1	57	12.2	241	0.002
2	5	11	30.8	56	12.2	235	0.002
2	5	12	31.5	55	9.9	219	0.002
2	5	13	31.9	57	8.2	181	0.000
2	5	14	30.9	62	11.5	168	0.001
2	5	15	30.3	66	12.7	167	0.001
2	5	16	29.5	69	12.4	152	0.001
2	5	17	28.5	73	8.1	130	0.005
2	5	18	27.8	77	5.0	115	0.009
2	5	19	27.2	80	3.8	116	0.009
2	5	20	26.9	82	4.5	87	0.016
2	5	21	26.4	85	4.1	55	0.011
2	5	22	25.7	87	5.1	12	0.007
2	5	23	25.0	89	5.2	4	0.004
2	6	0	24.5	90	4.1	27	0.003
2	6	1	24.5	89	3.4	38	0.004
2	6	2	24.4	90	3.4	27	0.005
2	6	3	25.2	85	2.3	29	0.005
2	6	4	24.2	90	4.3	12	0.004
2	6	5	23.8	91	4.2	10	0.006
2	6	6	24.7	88	3.4	12	0.008
2	6	7	26.4	82	3.2	27	0.011
2	6	8	29.2	69	6.0	251	0.013
2	6	9	31.2	61	7.4	344	0.005
2	6	10	30.0	68	11.5	257	0.003
2	6	11	30.8	65	9.8	240	0.001
2	6	12	32.2	61	8.1	199	0.001
2	6	13	31.9	63	10.9	155	0.002
2	6	14	31.7	63	14.0	149	0.001
2	6	15	31.4	64	13.0	146	0.001
2	6	16	30.2	72	13.2	139	0.002
2	6	17	29.1	78	9.3	134	0.003
2	6	18	28.8	80	5.0	105	0.008
2	6	19	28.3	80	6.4	91	0.014
2	6	20	28.1	75	6.9	52	0.008
2	6	21	27.6	75	7.0	75	0.006
2	6	22	27.4	76	6.1	87	0.004
2	6	23	26.9	80	4.8	18	0.003
2	7	0	26.2	84	3.9	34	0.004
2	7	1	26.3	83	3.4	23	0.005
2	7	2	26.4	82	3.3	355	0.005
2	7	3	26.0	86	3.0	35	0.005
2	7	4	25.4	89	3.6	16	0.004
2	7	5	25.2	90	3.2	15	0.005
2	7	6	25.9	87	3.4	16	0.006
2	7	7	27.6	78	3.9	258	0.010
2	7	8	28.6	68	5.8	262	0.010
2	7	9	29.8	65	9.0	274	0.004
2	7	10	30.5	64	11.9	262	0.002
2	7	11	31.0	62	11.5	271	0.002
2	7	12	30.5	65	7.6	224	0.003
2	7	13	30.9	64	9.4	165	0.001
2	7	14	32.6	59	6.7	199	0.001
2	7	15	31.8	64	7.5	195	0.002
2	7	16	30.6	69	9.6	184	0.002
2	7	17	29.8	74	10.3	148	0.002
2	7	18	29.1	71	8.8	99	0.011
2	7	19	28.2	73	8.3	98	0.009
2	7	20	27.9	72	8.2	97	0.007
2	7	21	27.3	74	7.4	79	0.006
2	7	22	26.7	78	5.1	78	0.007
2	7	23	25.6	84	5.1	37	0.005
2	1	0	25.4	84	3.5	23	0.004
2	1	1	25.0	86	3.7	4	0.005
2	1	2	25.1	86	3.7	55	0.005
2	1	3	25.0	87	4.0	21	0.004
2	1	4	24.8	88	3.6	37	0.005
2	1	5	25.0	88	3.0	5	0.007
2	1	6	26.6	81	3.6	6	0.006
2	1	7	28.8	71	5.4	287	0.009
2	1	8	29.4	71	10.2	263	0.002
2	1	9	30.2	67	10.7	262	0.001
2	1	10	31.0	64	10.9	253	0.001
2	1	11	31.4	64	8.2	194	0.004
2	1	12	31.1	67	12.1	173	0.001
2	1	13	30.9	68	14.0	160	0.001
2	1	14	29.7	72	7.4	339	0.003
2	1	15	29.4	70	8.8	118	0.005
2	1	16	28.9	72	7.4	128	0.008
2	1	17	28.4	74	5.6	126	0.010
2	1	18	28.0	77	4.4	124	0.009
2	1	19	27.3	81	3.7	112	0.009
2	1	20	26.8	82	3.0	61	0.009
2	1	21	26.5	86	2.8	18	0.008
2	1	22	25.8	88	3.9	13	0.005
2	1	23	25.3	88	3.8	52	0.003
2	2	0	25.0	90	4.4	12	0.003
2	2	1	24.8	92	3.5	15	0.002
2	2	2	24.6	92	3.2	37	0.002
2	2	3	24.6	91	3.2	1	0.002
2	2	4	24.5	92	2.7	59	0.002
2	2	5	24.9	90	3.5	25	0.004
2	2	6	25.0	90	3.5	18	0.006
2	2	7	26.3	85	2.2	13	0.010
2	2	8	27.1	82	4.9	358	0.014
2	2	9	28.3	77	4.6	249	0.018
2	2	10	28.5	78	4.6	234	0.013
2	2	11	30.0	70	7.3	200	0.006
2	2	12	31.3	65	8.8	186	0.002
2	2	13	29.5	73	9.6	131	0.002
2	2	14	29.0	75	9.4	131	0.004
2	2	15	29.4	73	10.6	126	0.002
2	2	16	29.0	74	7.8	110	0.003
2	2	17	28.3	75	6.1	79	0.007
2	2	18	27.3	78	5.4	79	0.011
2	2	19	27.0	81	2.9	41	0.011
2	2	20	26.8	83	3.3	34	0.010
2	2	21	26.5	86	2.7	342	0.008
2	2	22	25.6	92	4.9	19	0.006
2	2	23	25.0	96	3.1	5	0.005
2	3	0	24.8	96	3.5	17	0.004
2	3	1	24.5	96	3.6	18	0.003
2	3	2	24.3	96	2.6	360	0.003
2	3	3	24.0	96	3.7	29	0.003
2	3	4	23.9	95	3.5	7	0.002
2	3	5	24.1	95	3.8	20	0.004
2	3	6	25.7	87	4.1	16	0.005
2	3	7	28.0	76	5.1	347	0.010
2	3	8	28.3	78	8.2	233	0.005
2	3	9	29.7	71	9.2	225	0.002
2	3	10	27.4	80	9.1	328	0.010
2	3	11	26.3	86	9.1	30	0.008
2	3	12	26.1	85	8.8	62	0.005
2	3	13	28.1	77	4.9	39	0.004
2	3	14	30.0	65	6.2	124	0.003
2	3	15	28.8	73	9.1	114	0.003
2	3	16	28.2	78	6.5	95	0.005
2	3	17	27.4	84	5.6	89	0.008
2	3	18	26.6	86	5.1	82	0.010
2	3	19	26.5	84	5.1	81	0.009
2	3	20	26.1	84	6.2	43	0.007
2	3	21	25.7	87	2.7	48	0.007
2	3	22	25.3	90	2.9	17	0.005
2	3	23	24.5	93	4.0	11	0.003
2	4	0	24.4	92	3.6	350	0.003
2	4	1	24.0	93	3.1	15	0.002
2	4	2	23.7	94	2.7	22	0.002
2	4	3	23.6	94	3.0	14	0.002
2	4	4	23.6	94	3.0	2	0.003
2	4	5	23.8	93	2.1	28	0.005
2	4	6	25.1	88	3.7	5	0.005
2	4	7	27.3	78	4.9	347	0.007
2	4	8	28.5	75	8.1	257	0.005
2	4	9	28.5	76	9.4	228	0.002
2	4	10	29.5	71	7.1	179	0.001
2	4	11	30.5	68	8.5	169	0.000
2	4	12	29.6	71	12.0	150	0.000
2	4	13	30.2	67	13.4	149	0.000
2	4	14	30.1	64	14.8	145	0.000
2	4	15	29.8	67	12.6	145	0.000
2	4	16	29.5	68	8.2	100	0.004
2	4	17	28.2	75	6.1	102	0.006
2	4	18	27.3	79	6.0	87	0.009
2	4	19	26.8	82	4.5	86	0.009
2	4	20	26.7	82	4.8	61	0.009
2	4	21	26.2	86	3.7	20	0.004
2	4	22	24.8	93	8.1	192	0.000
2	4	23	23.8	96	5.3	27	0.001
2	5	0	23.8	95	3.3	325	0.003
2	5	1	24.2	94	4.5	352	0.003
2	5	2	24.2	93	4.4	330	0.003
2	5	3	24.1	94	5.3	22	0.004
2	5	4	23.8	94	2.6	53	0.003
2	5	5	23.8	94	4.5	41	0.007
2	5	6	24.3	93	4.3	20	0.006
2	5	7	26.1	82	4.9	71	0.012
2	5	8	28.1	74	6.1	81	0.006
2	5	9	29.9	66	5.8	116	0.002
2	5	10	29.1	68	7.2	221	0.000
2	5	11	29.2	69	6.2	204	0.001
2	5	12	30.1	67	6.2	180	0.001
2	5	13	30.0	68	9.7	166	0.001
2	5	14	30.2	68	9.3	169	0.000
2	5	15	29.6	68	11.6	153	0.001
2	5	16	29.5	69	7.9	117	0.002
2	5	17	28.2	78	8.1	89	0.008
2	5	18	27.6	78	8.0	83	0.010
2	5	19	27.3	80	7.6	83	0.011
2	5	20	27.2	81	6.6	68	0.008
2	5	21	26.5	86	5.4	87	0.006
2	5	22	26.4	85	3.4	72	0.006
2	5	23	26.1	85	4.5	28	0.004
2	6	0	25.2	89	4.2	25	0.003
2	6	1	25.1	91	3.5	24	0.003
2	6	2	24.8	92	2.9	43	0.004
2	6	3	24.8	93	3.0	45	0.005
2	6	4	24.9	93	3.7	23	0.006
2	6	5	24.9	93	3.9	28	0.006
2	6	6	26.1	84	6.4	81	0.009
2	6	7	27.6	77	5.4	5	0.006
2	6	8	28.4	76	6.8	284	0.003
2	6	9	29.4	71	8.5	329	0.004
2	6	10	30.4	65	10.2	294	0.002
2	6	11	30.8	65	13.2	246	0.000
2	6	12	30.5	65	9.0	223	0.000
2	6	13	29.4	72	9.1	116	0.002
2	6	14	30.0	69	7.6	116	0.005
2	6	15	30.0	67	9.4	102	0.003
2	6	16	28.6	71	11.7	83	0.008
2	6	17	27.3	76	9.9	90	0.011
2	6	18	27.1	75	8.6	96	0.010
2	6	19	27.1	75	7.4	91	0.009
2	6	20	27.0	76	6.3	82	0.008
2	6	21	26.4	79	8.9	90	0.005
2	6	22	26.1	79	5.8	325	0.003
2	6	23	26.0	81	3.1	253	0.006
2	7	0	25.2	81	5.1	316	0.012
2	7	1	24.9	75	7.7	308	0.007
2	7	2	23.8	86	14.3	268	0.001
2	7	3	23.1	90	5.2	329	0.002
2	7	4	23.1	92	4.9	21	0.003
2	7	5	23.1	92	2.6	62	0.012
2	7	6	23.8	89	4.3	355	0.012
2	7	7	25.5	80	4.4	1	0.006
2	7	8	27.1	73	7.3	261	0.004
2	7	9	27.7	72	9.9	236	0.002
2	7	10	28.5	70	10.5	243	0.002
2	7	11	29.6	64	10.9	230	0.001
2	7	12	30.1	62	8.7	190	0.001
2	7	13	28.9	70	8.5	129	0.001
2	7	14	28.9	71	7.9	102	0.004
2	7	15	28.7	72	7.4	120	0.002
2	7	16	28.6	74	7.6	121	0.004
2	7	17	28.0	78	4.8	115	0.005
2	7	18	27.7	80	7.1	99	0.007
2	7	19	27.5	76	4.0	32	0.008
2	7	20	27.4	76	10.2	282	0.004
2	7	21	23.8	88	10.5	333	0.002
2	7	22	23.2	94	5.8	8	0.009
2	7	23	23.5	93	6.4	28	0.002
2	1	0	24.0	90	5.9	309	0.006
2	1	1	23.6	92	4.4	23	0.008
2	1	2	23.1	95	3.9	38	0.004
2	1	3	22.9	95	3.2	37	0.003
2	1	4	23.0	94	3.3	19	0.004
2	1	5	22.7	95	3.3	61	0.004
2	1	6	23.5	92	3.5	44	0.006
2	1	7	24.2	90	3.5	6	0.006
2	1	8	25.0	87	3.2	10	0.005
2	1	9	25.6	82	2.9	320	0.006
2	1	10	26.2	81	5.1	254	0.007
2	1	11	26.3	84	4.5	247	0.001
2	1	12	26.3	84	3.0	198	0.000
2	1	13	25.8	89	2.1	169	0.002
2	1	14	25.3	93	1.9	151	0.004
2	1	15	25.1	95	2.5	77	0.009
2	1	16	24.9	95	2.9	58	0.010
2	1	17	24.3	95	3.6	60	0.010
2	1	18	24.2	96	3.5	68	0.011
2	1	19	24.0	96	4.3	47	0.008
2	1	20	24.0	96	3.5	5	0.007
2	1	21	24.0	96	3.7	29	0.006
2	1	22	23.9	96	3.0	353	0.005
2	1	23	23.7	96	1.9	18	0.003
2	2	0	23.5	97	1.5	97	0.003
2	2	1	23.4	96	4.1	17	0.003
2	2	2	23.2	96	3.6	31	0.004
2	2	3	23.4	94	3.9	9	0.003
2	2	4	23.5	94	5.0	6	0.004
2	2	5	23.6	94	3.7	1	0.008
2	2	6	24.3	92	4.8	11	0.004
2	2	7	26.1	84	6.9	40	0.003
2	2	8	28.5	71	7.3	38	0.002
2	2	9	29.1	70	10.7	236	0.002
2	2	10	29.6	68	12.5	234	0.000
2	2	11	30.6	65	10.4	204	0.000
2	2	12	30.0	69	11.5	155	0.000
2	2	13	29.9	69	11.1	155	0.000
2	2	14	30.1	68	10.1	150	0.000
2	2	15	29.5	68	8.1	102	0.001
2	2	16	25.5	78	14.5	341	0.003
2	2	17	24.0	87	8.0	26	0.004
2	2	18	24.8	83	4.3	352	0.005
2	2	19	25.7	80	4.4	269	0.006
2	2	20	25.2	85	4.7	4	0.006
2	2	21	24.6	87	4.1	57	0.004
2	2	22	23.7	93	5.0	9	0.003
2	2	23	23.7	92	3.9	18	0.003
2	3	0	24.0	91	3.9	0	0.003
2	3	1	24.4	90	6.6	349	0.002
2	3	2	23.6	91	7.4	17	0.002
2	3	3	23.9	87	8.3	337	0.000
2	3	4	24.2	87	5.1	296	0.005
2	3	5	23.3	92	4.2	28	0.007
2	3	6	24.9	85	4.1	353	0.005
2	3	7	26.6	80	6.6	348	0.005
2	3	8	27.8	75	7.1	354	0.003
2	3	9	28.9	70	7.5	255	0.003
2	3	10	29.1	70	11.3	250	0.003
2	3	11	30.3	65	9.6	198	0.002
2	3	12	31.4	63	8.8	173	0.002
2	3	13	30.5	69	10.9	176	0.002
2	3	14	29.7	72	13.6	173	0.001
2	3	15	29.5	75	13.8	175	0.001
2	3	16	29.1	76	10.7	152	0.005
2	3	17	28.7	76	7.5	129	0.008
2	3	18	28.1	76	7.4	98	0.017
2	3	19	27.4	80	6.8	99	0.022
2	3	20	27.0	82	6.9	102	0.022
2	3	21	27.2	81	8.5	91	0.013
2	3	22	27.2	78	8.6	76	0.005
2	3	23	27.2	76	8.4	81	0.005
2	4	0	27.0	76	6.2	62	0.006
2	4	1	26.7	79	4.2	79	0.004
2	4	2	26.4	82	4.5	112	0.005
2	4	3	26.3	88	6.5	245	0.004
2	4	4	26.1	90	5.7	241	0.005
2	4	5	25.8	92	3.8	7	0.011
2	4	6	26.2	90	3.7	18	0.018
2	4	7	28.1	78	4.6	309	0.009
2	4	8	28.6	77	9.3	248	0.005
2	4	9	29.6	73	10.2	250	0.003
2	4	10	30.2	70	10.0	236	0.002
2	4	11	30.2	67	7.5	173	0.001
2	4	12	30.9	66	9.7	150	0.001
2	4	13	30.6	68	10.0	154	0.000
2	4	14	30.4	70	14.4	148	0.001
2	4	15	29.5	72	13.1	149	0.001
2	4	16	29.3	71	8.4	143	0.002
2	4	17	28.2	78	4.9	128	0.007
2	4	18	27.5	83	4.4	99	0.021
2	4	19	27.0	86	3.4	73	0.028
2	4	20	26.6	88	7.1	110	0.021
2	4	21	26.4	87	9.9	77	0.010
2	4	22	26.0	84	8.4	72	0.006
2	4	23	25.4	85	5.7	41	0.006
2	5	0	25.0	86	4.9	46	0.003
2	5	1	24.9	84	3.3	31	0.006
2	5	2	24.3	88	3.8	14	0.004
2	5	3	24.3	90	4.6	84	0.006
2	5	4	24.5	87	3.3	41	0.010
2	5	5	24.0	90	4.4	5	0.013
2	5	6	25.7	81	3.4	44	0.011
2	5	7	27.9	73	6.6	224	0.004
2	5	8	28.7	69	9.2	238	0.003
2	5	9	29.8	65	10.8	238	0.002
2	5	10	30.4	61	10.0	222	0.003
2	5	11	32.1	55	8.3	194	0.003
2	5	12	32.8	54	7.8	186	0.002
2	5	13	32.0	58	6.7	183	0.003
2	5	14	32.4	53	9.2	123	0.005
2	5	15	30.7	60	12.9	105	0.009
2	5	16	29.6	64	11.3	112	0.012
2	5	17	28.4	66	10.9	121	0.012
2	5	18	27.6	63	6.1	107	0.016
2	5	19	27.2	59	7.3	126	0.017
2	5	20	26.4	65	4.0	46	0.018
2	5	21	25.5	68	4.5	35	0.012
2	5	22	24.1	74	4.2	32	0.009
2	5	23	23.6	75	4.6	359	0.007
2	6	0	22.7	82	3.8	29	0.008
2	6	1	21.7	83	5.3	22	0.006
2	6	2	21.6	85	5.0	14	0.009
2	6	3	21.5	88	4.9	22	0.010
2	6	4	21.5	88	3.8	37	0.012
2	6	5	21.4	90	4.0	18	0.018
2	6	6	23.9	80	3.7	45	0.016
2	6	7	26.9	67	4.8	274	0.016
2	6	8	28.0	60	7.7	233	0.012
2	6	9	29.3	56	11.1	236	0.010
2	6	10	30.6	53	12.4	227	0.002
2	6	11	31.4	50	11.8	229	0.003
2	6	12	32.7	46	9.3	212	0.001
2	6	13	32.7	47	9.1	201	0.001
2	6	14	32.1	50	6.9	191	0.001
2	6	15	31.7	51	5.4	191	0.002
2	6	16	30.8	52	8.6	106	0.014
2	6	17	29.0	58	6.9	114	0.022
2	6	18	27.7	61	6.4	114	0.021
2	6	19	26.7	65	6.3	64	0.016
2	6	20	25.5	70	4.4	68	0.017
2	6	21	24.8	74	4.2	24	0.014
2	6	22	24.3	77	4.5	56	0.015
2	6	23	23.0	83	6.7	28	0.007
2	7	0	21.5	87	4.5	7	0.005
2	7	1	21.4	86	5.0	10	0.003
2	7	2	21.1	87	4.9	22	0.006
2	7	3	20.6	89	4.3	12	0.010
2	7	4	20.5	88	4.4	360	0.015
2	7	5	20.0	91	4.1	7	0.018
2	7	6	22.3	82	3.8	19	0.018
2	7	7	25.2	72	6.5	48	0.015
2	7	8	27.9	60	6.6	230	0.008
2	7	9	28.7	57	10.8	238	0.011
2	7	10	29.9	56	12.8	238	0.003
2	7	11	30.9	52	11.5	253	0.002
2	7	12	31.8	48	10.9	231	0.001
2	7	13	32.7	48	8.5	211	0.001
2	7	14	32.1	49	7.1	198	0.001
2	7	15	31.6	50	7.3	171	0.001
2	7	16	30.3	57	7.9	155	0.003
2	7	17	29.6	56	6.9	123	0.013
2	7	18	27.9	63	5.4	95	0.019
2	7	19	26.2	71	4.4	26	0.016
2	7	20	24.7	75	3.5	11	0.014
2	7	21	23.9	78	3.5	27	0.015
